year,FIPS,average_yield
2010,51171,128.6
2011,51171,122.78
2012,51171,113.17999999999999
2013,51171,115.32000000000001
2014,51171,121.58
2015,51171,124.42
2016,51171,134.72
2017,51171,153.0
2018,51171,154.45999999999998
2019,51171,155.11999999999998
2020,51171,156.18
2021,51171,156.0
2022,51171,149.56
2008,51175,98.0
2009,51175,94.2
2010,51175,92.2
2011,51175,83.67999999999999
2012,51175,78.2
2013,51175,88.34
2008,51177,97.4
2009,51177,97.8
2010,51177,97.0
2011,51177,91.86
2012,51177,93.76
2013,51177,96.6
2014,51177,108.55999999999999
2015,51177,106.5
2016,51177,124.22
2017,51177,130.76000000000002
2018,51177,140.45999999999998
2008,51179,108.0
2009,51179,98.6
2010,51179,90.2
2011,51179,78.84
2012,51179,80.58
2013,51179,82.97999999999999
2014,51179,99.6
2015,51179,105.24000000000001
2016,51179,119.71999999999998
2017,51179,120.51999999999998
2008,51181,110.6
2019,51181,146.18
2020,51181,142.72
2021,51181,139.76
2022,51181,146.68
2008,51183,108.2
2009,51183,94.6
2010,51183,93.2
2011,51183,82.46000000000001
2017,51191,124.43999999999998
2018,51191,129.18
2019,51191,127.64000000000001
2008,51193,125.4
2009,51193,126.8
2010,51193,124.8
2011,51193,103.02000000000001
2012,51193,105.6
2013,51193,104.44000000000001
2014,51193,107.92
2015,51193,105.44000000000001
2016,51193,130.72
2017,51193,128.94
2018,51193,150.48
2019,51193,147.72
2020,51193,150.4
2021,51193,145.78
2022,51193,156.16
2008,51197,45.8
2009,51197,66.2
2010,51197,92.6
2011,51197,115.47999999999999
2012,51197,106.2
2013,51197,119.1
2014,51197,131.2
2015,51197,136.92000000000002
2016,51197,146.24
2008,51550,133.2
2009,51550,140.4
2010,51550,137.8
2011,51550,140.1
2012,51550,131.9
2013,51550,134.35999999999999
2014,51550,135.74
2015,51550,143.1
2016,51550,148.24
2017,51550,160.44
2018,51550,165.7
2019,51550,168.66
2020,51550,169.98000000000002
2021,51550,161.83999999999997
2008,51800,100.0
2009,51800,100.6
2010,51800,95.2
2011,51800,82.42
2012,51800,76.17999999999999
2013,51800,80.17999999999999
2014,51800,90.46000000000001
2015,51800,96.38000000000001
2016,51800,115.49999999999997
2017,51800,126.03999999999999
2018,51800,135.88
2008,51810,134.4
2009,51810,145.0
2010,51810,143.8
2014,53021,215.76000000000005
2008,53025,199.34
2009,53025,201.33999999999997
2010,53025,204.97999999999996
2011,53025,204.77999999999997
2012,53025,207.82000000000002
2013,53025,209.2
2014,53025,212.0
2008,53077,199.06
2008,54003,93.0
2009,54003,91.1
2010,54003,89.22
2011,54003,78.52000000000001
2012,54003,76.16
2013,54003,91.5
2014,54003,95.68
2015,54003,101.97999999999999
2016,54003,122.34
2008,54031,138.82
2009,54031,148.3
2010,54031,150.44
2011,54031,149.48
2012,54031,147.56
2013,54031,149.1
2014,54031,151.94
2008,54037,116.67999999999999
2009,54037,119.16
2010,54037,117.4
2011,54037,105.54
2012,54037,102.0
2013,54037,108.68000000000002
2014,54037,111.84
2015,54037,119.32000000000001
2016,54037,141.1
2008,54053,118.78
2009,54053,121.38
2010,54053,121.25999999999999
2011,54053,133.32
2012,54053,131.14
2013,54053,130.92000000000002
2014,54053,133.56
2015,54053,139.54000000000002
2016,54053,144.14000000000001
2014,54057,116.72
2015,54057,129.35999999999999
2016,54057,137.8
2014,54071,132.7
2015,54071,129.66
2016,54071,144.28
2008,54077,117.04
2009,54077,121.28
2010,54077,125.42
2011,54077,125.6
2012,54077,129.2
2013,54077,129.1
2014,54083,156.0
2015,54107,131.64000000000001
2016,54107,138.4
2008,55001,116.4
2009,55001,123.6
2010,55001,136.4
2011,55001,142.07999999999998
2012,55001,144.38
2013,55001,141.44
2014,55001,131.92000000000002
2015,55001,126.38
2016,55001,120.75999999999999
2017,55001,121.3
2008,55005,109.8
2009,55005,111.4
2010,55005,116.4
2011,55005,124.05999999999999
2012,55005,135.4
2013,55005,139.76
2014,55005,137.3
2015,55005,133.88000000000002
2016,55005,131.88000000000002
2017,55005,135.62000000000003
2018,55005,138.94
2019,55005,149.33999999999997
2020,55005,152.6
2021,55005,155.48
2022,55005,156.42
2008,55009,130.0
2009,55009,121.6
2010,55009,125.6
2011,55009,124.47999999999999
2012,55009,127.42
2013,55009,133.14
2014,55009,140.24
2015,55009,142.07999999999998
2016,55009,146.3
2008,55011,139.6
2009,55011,143.2
2010,55011,146.6
2011,55011,147.76
2012,55011,149.62
2013,55011,153.24
2014,55011,152.64000000000001
2015,55011,150.1
2016,55011,150.92000000000002
2017,55011,152.96
2018,55011,157.3
2019,55011,163.0
2020,55011,164.7
2021,55011,166.9
2022,55011,167.06
2008,55013,89.2
2009,55013,90.6
2010,55013,93.2
2011,55013,98.2
2012,55013,107.14000000000001
2013,55013,111.96
2014,55013,109.61999999999998
2015,55013,106.41999999999999
2016,55013,109.08000000000001
2017,55013,114.52000000000001
2018,55013,122.61999999999998
2019,55013,131.14000000000001
2020,55013,136.06
2021,55013,136.7
2022,55013,135.45999999999998
2008,55015,142.8
2009,55015,138.6
2010,55015,143.8
2011,55015,141.56
2012,55015,145.22
2013,55015,147.85999999999999
2014,55015,148.7
2015,55015,148.2
2008,55017,104.6
2009,55017,112.6
2010,55017,114.8
2011,55017,121.78
2012,55017,133.6
2013,55017,139.44
2014,55017,131.42000000000002
2015,55017,129.38
2016,55017,125.78
2017,55017,128.94
2018,55017,139.68
2019,55017,148.61999999999998
2020,55017,153.66
2021,55017,157.35999999999999
2022,55017,159.04000000000002
2008,55019,117.8
2009,55019,122.6
2010,55019,130.6
2011,55019,130.7
2012,55019,131.28
2019,55019,137.2
2020,55019,134.8
2021,55019,140.14000000000001
2022,55019,141.73999999999998
2008,55021,148.4
2009,55021,147.6
2010,55021,153.0
2011,55021,156.54000000000002
2012,55021,157.26
2013,55021,149.8
2014,55021,152.58
2015,55021,153.21999999999997
2016,55021,154.64000000000001
2017,55021,162.90000000000003
2018,55021,179.66000000000003
2019,55021,185.22000000000003
2020,55021,185.34
2021,55021,185.62
2022,55021,183.78000000000003
2008,55023,152.2
2009,55023,155.8
2010,55023,156.2
2011,55023,152.74
2012,55023,149.94
2013,55023,145.1
2014,55023,144.66
2015,55023,145.26
2016,55023,143.22
2017,55023,148.04000000000002
2018,55023,156.26
2019,55023,160.54000000000002
2020,55023,161.62
2021,55023,166.22
2022,55023,168.29999999999998
2008,55025,156.8
2009,55025,157.0
2010,55025,157.2
2011,55025,160.5
2012,55025,158.57999999999998
2013,55025,150.16
2014,55025,158.44
2015,55025,161.78
2016,55025,163.01999999999998
2017,55025,169.04
2018,55025,185.14
2019,55025,187.44
2020,55025,187.04000000000002
2021,55025,187.85999999999999
2022,55025,187.84
2008,55027,150.4
2009,55027,149.8
2010,55027,154.8
2011,55027,156.04000000000002
2012,55027,158.56
2013,55027,156.38
2014,55027,160.38000000000002
2015,55027,162.18
2016,55027,164.2
2017,55027,167.56
2018,55027,177.08
2019,55027,182.8
2020,55027,183.78000000000003
2021,55027,187.59999999999997
2022,55027,190.01999999999998
2008,55029,109.4
2009,55029,104.8
2010,55029,109.2
2011,55029,118.96
2012,55029,111.82000000000001
2013,55029,120.14000000000001
2014,55029,128.62
2008,55033,120.6
2009,55033,126.0
2010,55033,131.2
2011,55033,135.24
2012,55033,146.45999999999998
2013,55033,150.82
2014,55033,146.04000000000002
2015,55033,141.6
2016,55033,141.00000000000003
2017,55033,143.64000000000001
2018,55033,152.57999999999998
2019,55033,164.9
2020,55033,172.18
2021,55033,174.17999999999998
2022,55033,178.4
2008,55035,130.0
2009,55035,137.4
2010,55035,141.0
2011,55035,142.76
2012,55035,144.52
2013,55035,144.12
2014,55035,140.52
2015,55035,140.56
2016,55035,140.21999999999997
2017,55035,143.06
2018,55035,152.38000000000002
2019,55035,158.21999999999997
2020,55035,160.76000000000002
2021,55035,162.83999999999997
2022,55035,166.02
2008,55039,145.2
2009,55039,147.0
2010,55039,152.8
2011,55039,156.32
2012,55039,161.66
2013,55039,154.54000000000002
2014,55039,157.3
2015,55039,160.06
2016,55039,161.24
2017,55039,163.32
2018,55039,175.77999999999997
2019,55039,179.18
2020,55039,182.94
2021,55039,182.78
2022,55039,184.45999999999998
2008,55043,166.0
2009,55043,171.2
2010,55043,171.0
2011,55043,173.2
2012,55043,171.82
2013,55043,157.76
2014,55043,160.62
2015,55043,161.68
2016,55043,161.86
2017,55043,168.32000000000002
2018,55043,185.64000000000001
2019,55043,190.32
2020,55043,194.26
2021,55043,196.48
2022,55043,197.66
2008,55045,153.2
2009,55045,154.6
2010,55045,155.6
2011,55045,160.95999999999998
2012,55045,160.5
2013,55045,145.7
2014,55045,148.92
2015,55045,148.8
2016,55045,149.0
2017,55045,156.06
2008,55047,132.6
2009,55047,135.0
2010,55047,139.8
2011,55047,145.54000000000002
2012,55047,148.8
2013,55047,139.45999999999998
2014,55047,142.38
2015,55047,147.11999999999998
2016,55047,150.71999999999997
2017,55047,156.52
2018,55047,173.57999999999998
2019,55047,176.9
2020,55047,180.4
2021,55047,177.54000000000002
2022,55047,176.36
2008,55049,155.0
2009,55049,159.2
2010,55049,164.4
2011,55049,165.42000000000002
2012,55049,165.44
2013,55049,151.57999999999998
2014,55049,154.24
2015,55049,156.18
2016,55049,152.62
2017,55049,156.04000000000002
2018,55049,172.38000000000002
2019,55049,178.8
2020,55049,179.5
2021,55049,185.74
2022,55049,186.16
2008,55053,134.8
2009,55053,140.4
2010,55053,144.2
2011,55053,144.76
2012,55053,148.68
2013,55053,143.1
2014,55053,139.85999999999999
2015,55053,139.56
2016,55053,137.04000000000002
2017,55053,142.14
2018,55053,152.21999999999997
2019,55053,157.68
2020,55053,159.9
2021,55053,163.54000000000002
2022,55053,164.16000000000003
2008,55055,151.8
2009,55055,150.6
2010,55055,153.2
2011,55055,151.57999999999998
2012,55055,152.14000000000001
2013,55055,143.44
2014,55055,151.16000000000003
2015,55055,152.04
2016,55055,154.08
2017,55055,161.57999999999998
2008,55057,124.6
2009,55057,128.2
2010,55057,136.0
2011,55057,137.4
2012,55057,140.92000000000002
2013,55057,138.44
2014,55057,133.18
2015,55057,132.76000000000002
2016,55057,134.02
2017,55057,138.18
2018,55057,149.96
2019,55057,161.38
2020,55057,161.9
2021,55057,161.57999999999998
2022,55057,157.16
2008,55059,137.8
2009,55059,138.8
2010,55059,142.0
2011,55059,156.82
2012,55059,159.24
2013,55059,151.1
2014,55059,154.44
2015,55059,159.02
2016,55059,160.49999999999997
2017,55059,159.4
2008,55061,129.4
2009,55061,122.2
2010,55061,127.8
2011,55061,132.12
2012,55061,131.22
2013,55061,134.32
2014,55061,144.2
2015,55061,144.92000000000002
2016,55061,146.45999999999998
2008,55063,145.2
2009,55063,150.4
2010,55063,153.8
2011,55063,154.94
2012,55063,156.6
2013,55063,154.82
2014,55063,154.04000000000002
2015,55063,155.26
2016,55063,154.0
2017,55063,157.14000000000001
2018,55063,163.02
2019,55063,167.2
2020,55063,168.06
2021,55063,169.57999999999998
2022,55063,169.64000000000001
2008,55065,167.8
2009,55065,170.8
2010,55065,166.2
2011,55065,169.4
2012,55065,170.1
2013,55065,151.02
2014,55065,153.3
2015,55065,157.98
2016,55065,160.42000000000002
2017,55065,165.32
2018,55065,191.0
2019,55065,196.57999999999998
2020,55065,198.95999999999998
2021,55065,200.92000000000002
2022,55065,202.5
2008,55067,97.8
2008,55069,108.2
2009,55069,113.0
2010,55069,115.4
2011,55069,123.78
2012,55069,125.17999999999999
2013,55069,126.17999999999999
2014,55069,129.34
2015,55069,130.94
2008,55071,135.6
2009,55071,134.2
2010,55071,140.6
2011,55071,143.62
2012,55071,146.98
2013,55071,148.68
2014,55071,152.06
2015,55071,148.32
2016,55071,148.61999999999998
2017,55071,152.66000000000003
2018,55071,158.49999999999997
2019,55071,163.88
2020,55071,171.42000000000002
2021,55071,170.6
2022,55071,172.88000000000002
2008,55073,108.4
2009,55073,111.6
2010,55073,115.0
2011,55073,119.72
2012,55073,124.34
2013,55073,128.3
2014,55073,130.2
2015,55073,130.4
2016,55073,128.18
2017,55073,129.4
2018,55073,138.48
2008,55075,99.0
2009,55075,94.6
2010,55075,99.8
2011,55075,112.42
2012,55075,112.6
2013,55075,125.92
2014,55075,132.56
2015,55075,132.84
2008,55077,104.2
2009,55077,107.6
2010,55077,116.6
2011,55077,121.25999999999999
2012,55077,122.14000000000001
2013,55077,112.34
2014,55077,111.6
2015,55077,113.04
2016,55077,111.46000000000001
2017,55077,118.54
2008,55081,128.4
2009,55081,132.2
2010,55081,137.0
2011,55081,139.76
2012,55081,142.18
2013,55081,142.3
2014,55081,139.58
2015,55081,139.42000000000002
2016,55081,139.64000000000001
2017,55081,142.3
2018,55081,150.14
2019,55081,155.77999999999997
2020,55081,157.7
2021,55081,156.96
2022,55081,153.74
2008,55083,119.8
2009,55083,116.4
2010,55083,120.6
2011,55083,124.6
2012,55083,123.35999999999999
2013,55083,135.3
2014,55083,142.58
2015,55083,140.62
2016,55083,139.44
2017,55083,142.76
2018,55083,140.72
2019,55083,138.62
2020,55083,139.14000000000001
2021,55083,142.45999999999998
2022,55083,145.52
2008,55087,138.0
2009,55087,135.8
2010,55087,144.8
2011,55087,139.38
2012,55087,140.94
2013,55087,144.6
2014,55087,146.96
2015,55087,143.7
2016,55087,148.85999999999999
2017,55087,156.94
2018,55087,159.42
2019,55087,163.6
2020,55087,162.35999999999999
2021,55087,165.5
2022,55087,164.74
2008,55091,138.0
2009,55091,141.2
2010,55091,145.0
2011,55091,147.48
2012,55091,152.44
2013,55091,154.42000000000002
2014,55091,152.18
2015,55091,149.92000000000002
2016,55091,149.5
2017,55091,152.2
2018,55091,158.42
2019,55091,166.12000000000003
2020,55091,171.4
2021,55091,172.42
2022,55091,173.72000000000003
2008,55093,140.2
2009,55093,147.8
2010,55093,155.2
2011,55093,156.07999999999998
2012,55093,160.56
2013,55093,167.98
2014,55093,163.64
2015,55093,157.33999999999997
2016,55093,159.1
2017,55093,164.06
2018,55093,169.57999999999998
2019,55093,179.35999999999999
2020,55093,185.16
2021,55093,186.6
2022,55093,185.94
2008,55095,109.6
2009,55095,108.0
2010,55095,111.2
2011,55095,115.75999999999999
2012,55095,130.16
2013,55095,140.38000000000002
2014,55095,139.18
2015,55095,135.11999999999998
2016,55095,133.8
2017,55095,136.46
2018,55095,139.98
2019,55095,152.18
2020,55095,159.34
2021,55095,162.16
2022,55095,160.26
2008,55097,134.8
2009,55097,134.8
2010,55097,138.0
2011,55097,141.52
2012,55097,145.07999999999998
2013,55097,140.56
2014,55097,142.9
2015,55097,143.23999999999998
2016,55097,142.8
2017,55097,143.98
2018,55097,152.84
2019,55097,159.32
2020,55097,162.7
2021,55097,162.2
2022,55097,163.06
2008,55099,100.6
2009,55099,95.2
2010,55099,98.6
2008,55101,139.0
2009,55101,138.4
2010,55101,143.0
2011,55101,154.57999999999998
2012,55101,152.04000000000002
2013,55101,145.88
2014,55101,152.04000000000002
2015,55101,155.57999999999998
2016,55101,159.98000000000002
2017,55101,166.64000000000001
2018,55101,175.32
2019,55101,177.32
2020,55101,174.98
2021,55101,174.94
2022,55101,174.26000000000002
2008,55103,147.4
2009,55103,147.4
2010,55103,151.2
2011,55103,148.2
2012,55103,142.76
2013,55103,137.16
2014,55103,140.54000000000002
2015,55103,139.35999999999999
2016,55103,137.18
2017,55103,141.9
2018,55103,151.5
2019,55103,156.1
2020,55103,155.44
2021,55103,159.45999999999998
2022,55103,160.54000000000002
2008,55105,153.2
2009,55105,154.6
2010,55105,154.8
2011,55105,159.95999999999998
2012,55105,160.24
2013,55105,149.38000000000002
2014,55105,153.85999999999999
2015,55105,157.68
2016,55105,158.34
2017,55105,166.57999999999998
2018,55105,185.2
2019,55105,188.36
2020,55105,191.16
2021,55105,194.42000000000002
2022,55105,192.97999999999996
2008,55107,103.8
2009,55107,108.2
2010,55107,110.0
2011,55107,115.58
2012,55107,121.02000000000001
2013,55107,120.96
2014,55107,119.64000000000001
2015,55107,115.84
2016,55107,110.2
2008,55109,116.2
2009,55109,121.2
2010,55109,127.2
2011,55109,130.0
2012,55109,144.72
2013,55109,161.62
2014,55109,150.34
2015,55109,144.02
2016,55109,143.74
2017,55109,146.8
2018,55109,148.86
2019,55109,164.52
2020,55109,173.2
2021,55109,175.62
2022,55109,174.18
2008,55111,143.2
2009,55111,142.8
2010,55111,146.0
2011,55111,143.88
2012,55111,143.16
2013,55111,138.16
2014,55111,144.02
2015,55111,144.92000000000002
2016,55111,147.1
2017,55111,153.78000000000003
2018,55111,165.11999999999998
2019,55111,168.82
2020,55111,168.44
2021,55111,169.16
2022,55111,167.06000000000003
2008,55113,69.2
2008,55115,125.8
2009,55115,118.4
2010,55115,123.2
2011,55115,126.16
2012,55115,125.6
2013,55115,135.82
2014,55115,145.74
2015,55115,146.45999999999998
2016,55115,146.8
2017,55115,151.06
2018,55115,153.76000000000002
2019,55115,153.92000000000002
2020,55115,152.62
2021,55115,153.54000000000002
2022,55115,155.88
2008,55117,124.8
2009,55117,124.0
2010,55117,132.4
2011,55117,138.74
2012,55117,141.9
2013,55117,140.68
2014,55117,143.7
2015,55117,145.62000000000003
2016,55117,146.94
2017,55117,150.26000000000002
2018,55117,156.94
2019,55117,159.00000000000003
2020,55117,167.12000000000003
2021,55117,167.72
2022,55117,169.72000000000003
2008,55119,110.8
2009,55119,116.2
2010,55119,120.8
2011,55119,119.8
2012,55119,119.75999999999999
2008,55121,133.4
2009,55121,137.6
2010,55121,142.4
2011,55121,142.84
2012,55121,147.94
2013,55121,146.1
2014,55121,143.78
2015,55121,144.24
2016,55121,143.73999999999998
2017,55121,147.04
2018,55121,154.26
2019,55121,161.11999999999998
2020,55121,161.11999999999998
2021,55121,161.9
2022,55121,160.88
2008,55123,141.4
2009,55123,146.2
2010,55123,150.4
2011,55123,148.38
2012,55123,147.6
2013,55123,147.68
2014,55123,147.04000000000002
2015,55123,147.28
2016,55123,146.22
2017,55123,150.56
2018,55123,157.0
2019,55123,162.17999999999998
2020,55123,161.40000000000003
2021,55123,166.08
2022,55123,164.98
2008,55127,146.4
2009,55127,146.8
2010,55127,148.2
2011,55127,156.2
2012,55127,158.85999999999999
2013,55127,146.45999999999998
2014,55127,150.92000000000002
2015,55127,157.0
2016,55127,158.95999999999998
2017,55127,162.7
2018,55127,177.45999999999998
2019,55127,184.02
2020,55127,181.35999999999999
2021,55127,183.3
2022,55127,182.64000000000001
2008,55129,81.2
2009,55129,80.2
2010,55129,83.6
2011,55129,99.38
2012,55129,114.58
2013,55129,124.75999999999999
2014,55129,123.34
2015,55129,118.28
2016,55129,119.9
2017,55129,123.35999999999999
2018,55129,128.64000000000001
2019,55129,146.38000000000002
2020,55129,158.06
2021,55129,158.07999999999998
2022,55129,160.68
2008,55131,131.0
2009,55131,132.8
2010,55131,140.0
2011,55131,142.5
2012,55131,143.78
2013,55131,134.72
2014,55131,136.5
2015,55131,138.42000000000002
2016,55131,140.8
2017,55131,145.08
2018,55131,161.9
2019,55131,168.5
2020,55131,171.72
2021,55131,172.04000000000002
2022,55131,172.24
2008,55133,138.4
2009,55133,138.2
2010,55133,138.8
2011,55133,141.07999999999998
2012,55133,139.4
2013,55133,130.14000000000001
2014,55133,137.0
2015,55133,143.98
2016,55133,146.66000000000003
2017,55133,153.14000000000001
2018,55133,170.1
2019,55133,175.83999999999997
2020,55133,175.71999999999997
2021,55133,175.8
2022,55133,176.68
2008,55135,127.6
2009,55135,128.0
2010,55135,132.0
2011,55135,133.16
2012,55135,136.04000000000002
2013,55135,137.34
2014,55135,140.61999999999998
2015,55135,141.94
2016,55135,142.61999999999998
2017,55135,146.52
2018,55135,153.95999999999998
2019,55135,155.04
2020,55135,154.48000000000002
2021,55135,155.72
2022,55135,158.48000000000002
2008,55137,126.8
2009,55137,131.2
2010,55137,138.8
